timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,fault_label
7148.0000,-7.9331,25.3708,43.5476,-1.0732,11.7862,0.2127,0.1443,degraded
7148.5000,-24.8825,24.8961,43.5540,-1.1941,10.5509,0.0020,0.1560,degraded
7149.0000,-2.0075,24.0385,45.9072,-1.2766,11.4422,0.1100,0.1658,degraded
7149.5000,4.6617,26.7790,43.4643,-1.1870,11.5076,0.0233,0.1364,degraded
7150.0000,-13.4495,26.6694,43.7036,-1.2686,11.2291,-0.4798,0.1460,degraded
7150.5000,29.0955,24.1069,43.2600,-1.2093,13.2240,-0.1300,0.1517,degraded
7151.0000,11.8842,24.5351,43.8455,-1.1088,13.7559,0.4150,0.1605,degraded
7151.5000,-26.8917,25.8210,44.9846,-1.2239,12.8233,0.1826,0.1815,degraded
7152.0000,-26.5839,26.5906,38.4819,-1.2363,13.3533,-0.0589,0.1472,degraded
7152.5000,-14.7604,23.4469,44.1125,-1.1413,11.2103,0.2487,0.1603,degraded
7153.0000,23.5978,23.1043,39.1176,-1.1952,11.6314,0.3093,0.1085,degraded
7153.5000,13.3638,25.0883,43.1990,-1.1240,10.9848,0.4206,0.1435,degraded
7154.0000,24.3557,22.9952,45.4393,-1.1986,11.9613,0.2427,0.1624,degraded
7154.5000,0.1531,21.7665,43.4488,-1.1526,10.9585,0.4475,0.1709,degraded
7155.0000,-3.1423,23.4569,46.5464,-1.2621,10.7902,0.0219,0.1141,degraded
7155.5000,-18.7126,25.3167,45.4866,-1.2319,9.1199,0.2842,0.1469,degraded
7156.0000,5.2453,27.0249,37.9818,-1.1946,12.3105,-0.2983,0.1384,degraded
7156.5000,-2.9425,23.6348,48.0501,-1.2057,13.0348,0.2411,0.1725,degraded
7157.0000,-3.5201,24.5150,45.2116,-1.0608,12.9259,0.0642,0.1173,degraded
7157.5000,24.2708,24.9382,42.7611,-1.1350,12.6262,0.1866,0.1605,degraded
7158.0000,-1.8952,23.7354,43.0656,-1.1365,12.6819,0.3800,0.1561,degraded
7158.5000,19.9647,23.6211,38.2273,-1.1947,11.5525,-0.2683,0.1637,degraded
7159.0000,-23.8211,25.2178,45.1409,-1.2560,10.2830,0.4391,0.1512,degraded
7159.5000,40.3217,22.9226,46.4474,-1.1028,10.7881,0.2072,0.1596,degraded
7160.0000,-5.5991,23.5711,42.4600,-1.2677,11.5615,0.0918,0.1642,degraded
7160.5000,10.6078,24.4218,41.7914,-1.2143,9.6971,-0.3565,0.1360,degraded
7161.0000,12.9941,25.2129,44.9341,-1.1583,12.4331,-0.1774,0.1455,degraded
7161.5000,-7.4604,22.4598,48.1027,-1.0567,12.2882,0.2857,0.1660,degraded
7162.0000,12.2855,24.5399,47.7975,-1.1003,12.4059,0.0042,0.1533,degraded
7162.5000,13.0650,22.8033,47.0180,-1.1564,12.7876,0.3563,0.1082,degraded
7163.0000,-10.6972,23.7168,50.5979,-1.0802,10.0724,0.2519,0.1181,degraded
7163.5000,-10.5195,25.9295,47.3168,-1.2125,11.0857,-0.2198,0.1777,degraded
7164.0000,0.6796,24.6392,48.0200,-1.1655,10.7212,-0.0055,0.1397,degraded
7164.5000,-1.7324,27.2571,44.8175,-1.1152,11.3099,-0.0262,0.1047,degraded
7165.0000,20.8970,24.6486,43.5224,-1.2585,11.1740,0.2734,0.1380,degraded
7165.5000,10.5400,26.2124,47.9728,-1.1697,9.7195,0.0286,0.1650,degraded
7166.0000,-1.0564,25.9561,41.6319,-1.1665,12.5774,-0.0111,0.1377,degraded
7166.5000,9.0912,24.7475,45.8526,-1.1683,13.2333,0.1404,0.1767,degraded
7167.0000,-30.6998,22.7974,42.7637,-1.2412,11.1544,-0.0728,0.1276,degraded
7167.5000,-9.2297,24.6166,45.6115,-1.1674,11.2591,0.2506,0.1585,degraded
7168.0000,4.3173,23.9786,45.4037,-1.1746,12.7346,0.0584,0.1658,degraded
7168.5000,16.7305,23.9241,45.0952,-1.2170,11.8202,0.3803,0.1547,degraded
7169.0000,2.9965,25.0185,44.5593,-1.1507,12.4559,0.2433,0.1622,degraded
7169.5000,21.8736,22.6138,46.2164,-1.1223,10.8832,0.0682,0.1844,degraded
7170.0000,13.0191,23.4809,46.7034,-1.2252,12.5092,0.4477,0.1605,degraded
7170.5000,-7.3249,23.2770,40.4345,-1.1654,12.2954,-0.1640,0.1122,degraded
7171.0000,-2.1005,24.4173,44.5014,-1.1213,11.4517,0.0595,0.1480,degraded
7171.5000,6.1263,23.6498,43.3895,-1.1205,11.8574,0.0487,0.1591,degraded
7172.0000,-6.7295,23.7519,45.2324,-1.1984,9.7799,0.1319,0.1736,degraded
7172.5000,22.9694,25.0122,43.4079,-1.1372,11.6310,-0.1552,0.1568,degraded
7173.0000,-16.6309,24.1440,48.4878,-1.2031,11.9385,0.0494,0.1547,degraded
7173.5000,4.7416,24.8232,44.4640,-1.1503,11.4930,-0.1648,0.1634,degraded
7174.0000,11.0317,23.1459,47.6346,-1.2283,11.0588,-0.4163,0.1559,degraded
7174.5000,-4.7017,23.5803,41.8247,-1.2676,13.2961,-0.0358,0.1310,degraded
7175.0000,-8.0820,27.8876,43.8453,-1.1650,13.1588,0.0892,0.1725,degraded
7175.5000,-1.1412,23.7838,42.8496,-1.1478,11.9593,-0.3001,0.1344,degraded
7176.0000,12.1800,21.6737,45.8810,-1.1567,12.2821,-0.0978,0.1169,degraded
7176.5000,-7.4977,25.3500,41.1513,-1.2330,10.1069,0.1694,0.1554,degraded
7177.0000,-16.0338,23.7783,39.5860,-1.3160,10.8008,0.2085,0.1347,degraded
7177.5000,17.2588,25.2095,42.8419,-1.1488,11.4598,0.2352,0.1522,degraded
7178.0000,5.9894,24.7129,46.4083,-1.1197,10.8667,-0.2966,0.1207,degraded
7178.5000,15.1179,25.6755,42.3020,-1.2876,12.9335,0.6817,0.1517,degraded
7179.0000,11.3900,24.7047,45.5342,-1.2083,11.3061,-0.4526,0.1419,degraded
7179.5000,32.6983,24.5178,42.8018,-1.2400,10.7236,-0.0515,0.1463,degraded
7180.0000,16.7246,26.5830,39.4915,-1.1810,13.9350,-0.6883,0.1519,degraded
7180.5000,-10.8612,21.5374,47.3121,-1.1267,13.7793,-0.2943,0.1448,degraded
7181.0000,7.0540,22.8798,46.7106,-1.2053,12.6703,-0.2616,0.1349,degraded
7181.5000,-8.3623,23.6339,44.6493,-1.2191,9.9962,0.3815,0.1244,degraded
7182.0000,-6.8119,22.3357,44.9037,-1.1745,13.4161,0.5083,0.1584,degraded
7182.5000,-21.1875,24.1594,44.1587,-1.3004,13.3814,0.0719,0.1352,degraded
7183.0000,-4.2917,24.0148,41.6898,-1.1524,10.2122,-0.1409,0.1185,degraded
7183.5000,8.1755,26.3475,48.7118,-1.1416,9.6797,-0.7710,0.1396,degraded
7184.0000,-0.9903,24.7565,44.4982,-1.1944,11.3934,-0.2404,0.1356,degraded
7184.5000,-16.4905,24.5728,45.8912,-1.2168,12.3110,-0.5474,0.1382,degraded
7185.0000,-22.8453,24.3261,43.3160,-1.2091,13.3770,-0.2000,0.1683,degraded
7185.5000,31.6777,23.3213,46.1474,-1.2090,10.0680,-0.0959,0.1306,degraded
7186.0000,4.8774,26.2390,48.2605,-1.1982,13.7656,0.0641,0.1841,degraded
7186.5000,-12.3610,26.7214,45.3311,-1.2735,10.2809,-0.0571,0.1492,degraded
7187.0000,6.9268,23.0915,45.9192,-1.1750,12.8237,-0.1371,0.1410,degraded
7187.5000,32.8378,27.3433,47.4778,-1.2142,11.9288,-0.1504,0.1745,degraded
7188.0000,9.3069,23.9102,46.9720,-1.1950,13.2155,-0.0419,0.1463,degraded
7188.5000,-41.8060,23.7914,47.9887,-1.2251,12.3374,0.3272,0.1399,degraded
7189.0000,39.7844,25.6328,45.8251,-1.1773,11.8977,0.2043,0.1455,degraded
7189.5000,-27.7387,25.7701,45.8297,-1.1300,12.6464,-0.1992,0.2238,degraded
7190.0000,-3.0902,24.8237,45.5931,-1.1862,11.1753,-0.0996,0.0953,degraded
7190.5000,-17.0011,24.4146,47.4755,-1.2787,11.8477,0.5882,0.1498,degraded
7191.0000,-11.1000,26.6960,43.5923,-1.1968,10.6242,-0.1798,0.1719,degraded
7191.5000,4.2661,24.0060,46.4854,-1.1867,12.7035,0.1956,0.1583,degraded
7192.0000,-31.0654,24.8413,51.7923,-1.2001,13.1504,0.2959,0.1582,degraded
7192.5000,-1.3537,27.4886,45.9831,-1.2358,12.4277,0.0073,0.1664,degraded
7193.0000,17.2101,22.9458,41.3210,-1.2000,12.1958,-0.1944,0.1651,degraded
7193.5000,-12.6486,24.2669,44.0483,-1.1558,11.6789,-0.5623,0.1451,degraded
7194.0000,-20.8543,26.4960,46.7874,-1.2128,14.3842,0.1818,0.1660,degraded
7194.5000,-2.0896,25.7538,42.9195,-1.1292,11.9449,0.0687,0.1519,degraded
7195.0000,-5.0751,26.3063,42.0038,-1.2308,10.4185,-0.2172,0.1559,degraded
7195.5000,-8.9284,22.9844,40.8060,-1.2501,12.5486,0.1631,0.1309,degraded
7196.0000,-17.8252,25.4539,44.3251,-1.2103,12.0418,0.0421,0.1362,degraded
7196.5000,7.7878,24.5479,49.7914,-1.3005,14.0636,-0.2315,0.1389,degraded
7197.0000,8.9290,28.3878,43.3689,-1.1994,11.9774,-0.4278,0.1332,degraded
7197.5000,-15.9847,26.1967,47.5962,-1.2158,10.6347,-0.1287,0.1277,degraded
7198.0000,-13.9088,24.9526,44.1379,-1.1650,13.6907,0.4295,0.1677,degraded
7198.5000,2.0474,25.4184,43.8194,-1.2850,12.2966,0.2032,0.1356,degraded
7199.0000,-14.4746,25.0745,46.5384,-1.1614,11.4260,0.1156,0.1277,degraded
7199.5000,2.6799,26.0451,40.3926,-1.1921,14.2567,0.1290,0.1538,degraded
7200.0000,6.6393,23.6550,40.8906,-1.1207,-0.0312,-0.2542,-0.1116,misfire
7200.5000,-10.6886,32.8945,45.4904,-1.2087,-0.5571,-0.1432,0.1424,misfire
7201.0000,-2.4146,26.3511,35.4745,-1.1834,0.9541,0.0214,0.1197,misfire
7201.5000,-2.4139,23.6840,45.7675,-1.1689,0.9613,-0.0156,-0.0453,misfire
7202.0000,-10.2285,31.9608,49.3006,-1.3026,0.9186,-0.3145,0.2027,misfire
7202.5000,21.1259,28.4211,41.0372,-1.1456,1.3461,-0.3301,-0.1009,misfire
7203.0000,-34.2000,32.6602,51.8042,-1.2078,-1.9001,-0.0192,-0.0976,misfire
7203.5000,33.7866,16.0226,30.9937,-1.2651,0.8356,-0.1421,-0.0829,misfire
7204.0000,28.2542,22.8605,33.0598,-1.2055,0.0814,-0.0766,0.0232,misfire
7204.5000,16.2436,19.3635,49.7859,-1.1434,0.1363,-0.0512,0.0747,misfire
7205.0000,85.5485,24.3307,48.9991,-1.2193,-0.5050,0.4283,0.1856,misfire
7205.5000,23.2034,21.1628,40.2574,-1.1972,-0.4205,-0.1270,-0.0151,misfire
7206.0000,28.2599,31.8833,44.4706,-1.3027,-0.2446,0.1561,-0.0405,misfire
7206.5000,-21.2797,20.9362,42.9031,-1.2457,0.1370,-0.3066,-0.0001,misfire
7207.0000,-11.4192,24.9870,39.1329,-1.1677,-2.1963,0.4270,0.1019,misfire
7207.5000,78.6944,30.8433,45.4124,-1.1504,0.7197,0.5397,-0.0786,misfire
7208.0000,18.7476,18.7373,45.9910,-1.1930,0.9797,-0.1040,-0.0758,misfire
7208.5000,44.1184,25.6676,43.2800,-1.1746,0.4691,-0.3617,0.1955,misfire
7209.0000,-41.7281,28.0957,38.3377,-1.2240,0.5907,-0.5035,-0.0594,misfire
7209.5000,-54.5451,21.5340,60.3368,-1.2032,0.9661,0.0709,-0.1010,misfire
7210.0000,0.8613,24.7957,47.3378,-1.2575,0.2360,-0.0733,0.1966,misfire
7210.5000,-17.1375,26.5184,40.7042,-1.2292,2.1852,0.4385,0.0239,misfire
7211.0000,-1.5838,19.2516,40.5773,-1.2063,0.0033,0.1071,0.1675,misfire
7211.5000,-11.7829,26.7865,48.6965,-1.2833,0.9754,-0.1849,-0.1679,misfire
7212.0000,12.2537,22.6335,33.6623,-1.0856,-0.8944,0.2935,0.1580,misfire
7212.5000,-19.3754,24.2271,61.4036,-1.2408,-0.1338,-0.6062,-0.3580,misfire
7213.0000,-50.4464,26.9517,40.3973,-1.1953,1.1086,0.0136,0.0007,misfire
7213.5000,21.5559,29.8081,47.7229,-1.2685,-0.1663,0.0472,0.1717,misfire
7214.0000,-20.1008,24.1680,51.0053,-1.3574,-0.5604,0.1720,0.1751,misfire
7214.5000,26.2111,39.2825,52.8532,-1.1208,0.3432,-0.1376,0.0688,misfire
7215.0000,35.6152,27.2778,39.1065,-1.2039,0.0427,-0.0201,0.1344,misfire
7215.5000,-44.5080,19.2327,50.2442,-1.3156,-0.9277,-0.1298,-0.0247,misfire
7216.0000,-0.0200,26.3926,69.0633,-1.2584,-0.3832,0.1789,-0.1320,misfire
7216.5000,-23.3292,24.8128,32.6194,-1.1039,0.2183,0.2511,-0.0281,misfire
7217.0000,32.9779,28.7320,36.1983,-1.1834,-2.4271,-0.2249,-0.1260,misfire
7217.5000,-2.7676,26.3306,50.5641,-1.3368,0.0436,0.2465,-0.0081,misfire
7218.0000,26.1468,24.9764,36.0608,-1.2336,-0.9052,-0.3300,-0.1312,misfire
7218.5000,45.3542,29.1621,41.3189,-1.2174,-0.2604,-0.0444,0.0813,misfire
7219.0000,-19.8931,18.7448,52.5766,-1.1822,-1.2708,0.2993,-0.1901,misfire
7219.5000,-43.9683,21.3244,53.6386,-1.2091,-0.3601,-0.1077,-0.0542,misfire
7220.0000,59.1992,21.1784,59.9373,-1.2956,1.7967,-0.1118,-0.0449,misfire
7220.5000,21.4310,22.2172,42.4481,-1.2408,-1.0199,0.0922,-0.0530,misfire
7221.0000,-95.6220,33.4809,44.9469,-1.2547,-0.6682,-0.8790,-0.0567,misfire
7221.5000,9.3468,25.5790,41.9143,-1.1721,-0.3767,-0.1758,0.1505,misfire
7222.0000,-56.9551,26.8957,57.3408,-1.2369,-2.1346,-0.0804,-0.0049,misfire
7222.5000,-26.6512,26.3427,51.1755,-1.2377,-1.7469,-0.0297,-0.1221,misfire
7223.0000,-35.1612,36.6128,45.2574,-1.2233,0.5404,0.1014,0.0498,misfire
7223.5000,33.4149,23.5830,43.4950,-1.2535,-0.6032,0.0266,-0.0232,misfire
7224.0000,50.6903,31.5126,42.2671,-1.1352,1.7864,0.4063,-0.0336,misfire
7224.5000,30.0779,31.0223,47.2311,-1.1548,-0.9495,0.5654,-0.0416,misfire
7225.0000,-40.5171,28.4485,46.4197,-1.1526,1.8469,0.0099,-0.0165,misfire
7225.5000,-4.0272,23.3184,43.6361,-1.2730,-1.7650,-0.1552,-0.0130,misfire
7226.0000,17.9670,20.5942,47.5883,-1.1940,-0.1751,0.4177,-0.0362,misfire
7226.5000,-80.6233,26.6806,38.2411,-1.1724,-0.9125,-0.0338,0.0512,misfire
7227.0000,-81.0327,24.9687,46.5437,-1.2633,0.7507,-0.1463,0.2322,misfire
7227.5000,16.5832,23.2767,36.4108,-1.2709,-0.6714,0.2884,-0.0752,misfire
7228.0000,57.4368,27.0191,54.3201,-1.2620,-0.5558,0.0518,-0.0120,misfire
7228.5000,-14.9299,29.0467,39.7693,-1.2858,-0.1176,0.3023,0.0949,misfire
7229.0000,13.5946,26.0148,43.4052,-1.1605,2.5430,-0.1644,0.0884,misfire
7229.5000,42.6784,19.3886,42.8131,-1.1654,1.3674,-0.0354,0.0575,misfire
7230.0000,-64.7235,40.6098,43.4720,-1.2295,-0.4808,0.3032,-0.0705,misfire
7230.5000,45.7887,31.8911,70.2322,-1.2167,-0.9780,-0.6123,-0.1740,misfire
7231.0000,-2.5723,23.3246,40.2026,-1.2478,-0.8999,-0.0887,-0.1337,misfire
7231.5000,14.0083,31.5271,41.5715,-1.0983,-1.1243,0.3559,0.1171,misfire
7232.0000,22.6094,20.0050,39.2738,-1.2360,1.0133,-0.0218,-0.0144,misfire
7232.5000,18.8396,21.2978,58.2406,-1.2409,-0.7593,0.3758,-0.0502,misfire
7233.0000,31.8494,21.0692,44.0689,-1.2211,1.1918,-0.1667,-0.0192,misfire
7233.5000,68.7311,33.9127,34.0406,-1.2806,1.1836,0.1295,0.0594,misfire
7234.0000,3.4471,20.0163,49.9498,-1.2017,-0.1713,-0.0319,0.1489,misfire
7234.5000,27.0556,30.6383,51.1659,-1.1440,-1.5027,-0.4334,-0.0422,misfire
7235.0000,55.3753,20.2250,51.8509,-1.2243,0.7636,-0.0414,-0.0922,misfire
7235.5000,65.8552,28.2722,46.4224,-1.1757,-1.2690,-0.0797,0.0633,misfire
7236.0000,40.6990,26.7621,54.8445,-1.3140,-0.0041,-0.1330,0.0789,misfire
7236.5000,49.4350,23.4846,53.8017,-1.2639,1.4994,-0.2031,-0.0082,misfire
7237.0000,19.4820,29.7134,56.3797,-1.2116,-2.4369,0.4823,0.0859,misfire
7237.5000,-0.1755,20.4185,25.0308,-1.3091,-0.2876,-0.1418,0.0549,misfire
7238.0000,21.8249,19.3165,40.8174,-1.2005,-0.6576,0.1616,-0.1036,misfire
7238.5000,-56.2901,20.9821,47.0675,-1.2325,-0.4734,0.0264,-0.0200,misfire
7239.0000,-56.7858,19.1381,44.0491,-1.2025,-1.4260,0.3144,0.1174,misfire
7239.5000,80.9678,21.9871,36.1319,-1.2292,2.0746,0.5859,0.1206,misfire
7240.0000,12.2358,34.9745,49.6834,-1.2260,0.1626,0.5305,0.0314,misfire
7240.5000,54.4162,22.7670,59.8429,-1.3483,-2.0530,-0.0915,0.2745,misfire
7241.0000,-19.2239,27.0051,49.6018,-1.2728,0.3673,0.2366,0.0462,misfire
7241.5000,-55.9273,24.5910,36.4762,-1.1931,1.1254,0.4236,0.0359,misfire
7242.0000,-4.9130,24.1403,31.5430,-1.2895,-0.0773,-0.0170,0.0010,misfire
7242.5000,13.7858,13.4783,57.7455,-1.2680,1.6281,0.3743,0.0060,misfire
7243.0000,-35.2623,30.8439,52.1264,-1.2410,-2.0902,0.0810,0.0552,misfire
7243.5000,33.2747,32.8058,46.2813,-1.2366,1.1370,-0.3120,-0.0340,misfire
7244.0000,-20.8869,24.5664,49.6140,-1.1837,-0.2557,0.6694,0.0814,misfire
7244.5000,54.9696,22.6321,59.6563,-1.2083,-0.8998,-0.4442,0.1107,misfire
7245.0000,-38.2899,28.3486,42.9888,-1.2531,0.7902,-0.3375,-0.0899,misfire
7245.5000,31.4794,23.3327,50.2728,-1.3059,0.7691,-0.0654,-0.1400,misfire
7246.0000,68.0373,23.7725,44.6956,-1.0676,1.5137,0.3521,-0.0030,misfire
7246.5000,-20.4572,27.5048,40.8712,-1.2188,1.4656,0.2535,0.2079,misfire
7247.0000,-7.9276,20.2993,39.3962,-1.1752,0.0706,0.6466,0.2036,misfire
7247.5000,-37.5264,29.8043,37.0870,-1.3403,-1.6127,0.3818,-0.3852,misfire
7248.0000,3.8219,23.4366,31.6439,-1.2399,-1.8248,0.1313,0.0475,misfire
7248.5000,-60.6451,14.9376,55.6395,-1.2420,-1.7288,0.4448,0.0376,misfire
7249.0000,-7.8064,22.8086,56.4876,-1.2450,-0.4376,-0.0025,-0.1033,misfire
7249.5000,-51.4411,24.6603,40.3018,-1.1831,0.2442,0.1186,0.0002,misfire
7250.0000,8.9996,27.8046,43.2399,-1.2355,0.5494,-0.0633,-0.0256,misfire
7250.5000,-26.8271,31.3704,43.0093,-1.2439,0.5734,0.4062,0.0191,misfire
7251.0000,46.5435,30.3687,49.8125,-1.2233,-0.8257,-0.0223,-0.0213,misfire
7251.5000,-21.5978,29.4715,53.8878,-1.2216,1.3692,-0.3117,-0.1191,misfire
7252.0000,-44.2427,28.4176,47.4181,-1.2836,1.6069,-0.3134,0.0216,misfire
7252.5000,-103.4630,25.6496,36.4732,-1.1738,-1.0147,-0.2481,-0.0412,misfire
7253.0000,28.0067,28.5990,43.6528,-1.2525,-0.1089,0.2313,0.0769,misfire
7253.5000,75.0708,31.7913,37.7587,-1.2289,0.6793,0.0388,0.0574,misfire
7254.0000,-52.3074,19.3686,15.6964,-1.1492,1.4542,0.0958,0.1284,misfire
7254.5000,-14.6336,23.3020,52.3896,-1.0789,0.5985,0.2067,0.0504,misfire
7255.0000,-60.5586,22.4181,23.4356,-1.2010,-0.6008,0.2430,0.1689,misfire
7255.5000,27.3728,16.9330,60.4980,-1.3117,-1.0293,-0.0067,0.0172,misfire
7256.0000,-95.3365,31.2576,32.6040,-1.2392,-1.0846,0.0613,0.1092,misfire
7256.5000,8.3778,24.9589,45.8683,-1.1393,-0.2610,-0.0456,0.0228,misfire
7257.0000,-9.4001,18.0055,53.8734,-1.2369,-0.5161,0.2019,0.2115,misfire
7257.5000,5.1268,12.4052,32.5202,-1.1839,-1.2856,0.0624,0.0589,misfire
7258.0000,50.3305,32.4124,46.7324,-1.1849,0.7128,-0.1703,-0.1164,misfire
7258.5000,-6.5363,32.8151,38.8917,-1.2612,-0.3504,0.1226,0.0227,misfire
7259.0000,43.7437,21.0608,45.9717,-1.1316,0.4368,0.2982,0.0173,misfire
7259.5000,-33.7838,29.7619,40.5910,-1.2050,-1.3002,0.6260,-0.0342,misfire
7260.0000,43.8485,20.9016,48.5099,-1.2280,1.0098,-0.2550,-0.0059,misfire
7260.5000,84.2914,20.0370,51.1159,-1.2351,0.8303,-0.2878,-0.1741,misfire
7261.0000,6.1059,23.6312,47.5626,-1.2857,1.1557,-0.3300,-0.0486,misfire
7261.5000,-17.0085,18.4257,44.4309,-1.2668,-0.1204,-0.0899,0.1267,misfire
7262.0000,-21.1384,29.4795,37.5670,-1.2787,-0.2369,0.0443,0.0806,misfire
7262.5000,-82.4100,29.7046,49.1371,-1.1141,0.6261,-0.0334,-0.0071,misfire
7263.0000,3.0181,25.9551,47.4933,-1.1761,1.2943,-0.3291,0.0819,misfire
7263.5000,9.7368,29.8255,36.8106,-1.2787,-0.0245,0.5344,0.1671,misfire
7264.0000,10.9983,27.2906,48.5358,-1.1363,-1.5641,-0.4541,-0.0527,misfire
7264.5000,-63.6542,23.1444,50.3375,-1.1604,-0.4561,0.6379,-0.0887,misfire
7265.0000,43.5581,22.9521,51.3453,-1.2610,1.3520,0.2770,0.0330,misfire
7265.5000,33.8433,31.9282,50.7955,-1.2026,0.7712,0.5370,0.1686,misfire
7266.0000,-16.7202,26.3054,39.6859,-1.2634,0.3083,-0.1883,0.1732,misfire
7266.5000,19.2627,23.1351,43.2211,-1.1783,-0.4263,0.0029,0.0084,misfire
7267.0000,54.4445,24.0115,36.7016,-1.2052,1.7070,0.0488,0.1254,misfire
7267.5000,-27.2223,31.3588,50.9776,-1.2512,-1.0333,-0.0234,0.0349,misfire
7268.0000,-65.8421,29.0572,58.5955,-1.2921,0.0181,0.1855,0.2209,misfire
7268.5000,6.4505,23.7394,60.6661,-1.2337,0.4817,0.1901,0.0964,misfire
7269.0000,38.3795,37.7199,44.6498,-1.2061,0.4298,-0.1522,-0.1441,misfire
7269.5000,-22.0395,23.1488,34.2943,-1.1659,-0.7915,0.6840,-0.0047,misfire
7270.0000,8.4364,28.3725,40.0248,-1.1997,0.8300,-0.2177,0.0344,misfire
7270.5000,-105.8478,29.5939,46.2050,-1.1850,0.5980,0.2649,-0.0511,misfire
7271.0000,-35.3202,17.1853,42.6774,-1.2691,0.1851,0.1933,0.0711,misfire
7271.5000,72.6592,25.6589,65.3486,-1.3307,0.4289,0.2023,-0.0309,misfire
7272.0000,-53.7274,26.1151,55.4345,-1.3166,-0.5348,-0.6254,0.0816,misfire
7272.5000,-10.3063,16.7918,52.4816,-1.2468,1.8594,0.0649,-0.0413,misfire
7273.0000,-5.7591,26.4215,57.0454,-1.2711,1.3571,0.0679,0.0390,misfire
7273.5000,-43.6270,16.9814,54.3444,-1.2388,-0.6529,0.2356,0.2057,misfire
7274.0000,-64.5048,39.7027,51.2378,-1.1962,-0.1582,-0.2760,0.0349,misfire
7274.5000,4.3682,29.9032,40.4720,-1.2017,1.1571,0.2210,0.0446,misfire
7275.0000,-15.6884,19.3123,47.9476,-1.3506,0.6733,0.3711,-0.0817,misfire
7275.5000,11.7463,35.3508,60.1389,-1.1046,0.1397,0.3261,-0.0011,misfire
7276.0000,-7.4289,31.4519,53.7484,-1.2142,-0.9693,0.1392,-0.0500,misfire
7276.5000,-79.2568,26.5095,50.6884,-1.2195,-0.8668,0.4851,0.0116,misfire
7277.0000,82.9497,27.3136,35.0877,-1.2416,0.1052,0.3977,0.2710,misfire
7277.5000,-0.7658,23.2400,40.7804,-1.2484,1.7022,-0.0794,0.0714,misfire
7278.0000,-46.9317,24.1310,36.8236,-1.1797,1.1984,0.1902,0.0666,misfire
7278.5000,-67.3565,30.3709,63.6068,-1.2836,0.6617,0.4297,0.0154,misfire
7279.0000,-89.8242,34.6759,45.2117,-1.2198,0.7805,0.6241,-0.0111,misfire
7279.5000,-46.6128,31.0756,49.7895,-1.1595,-2.2554,-0.0513,0.0639,misfire
7280.0000,-52.1616,33.5314,59.3917,-1.2261,0.3459,-0.1240,0.0778,misfire
7280.5000,-68.0603,26.0591,55.0867,-1.2101,0.3367,-0.1730,0.0156,misfire
7281.0000,-25.5105,23.8870,46.5245,-1.3062,-1.4367,-0.2488,-0.0084,misfire
7281.5000,-50.3147,34.3315,49.5915,-1.1949,2.2666,0.1437,0.0573,misfire
7282.0000,7.9613,34.3985,48.4073,-1.2180,0.5014,-0.0561,0.1062,misfire
7282.5000,58.4432,19.8178,51.7602,-1.2417,0.6029,0.3154,0.1591,misfire
7283.0000,-28.3978,22.8345,40.9786,-1.2008,-0.7176,-0.0378,0.1260,misfire
7283.5000,-2.2517,32.2025,43.8152,-1.2943,0.3036,-0.1948,0.0032,misfire
7284.0000,-62.0160,18.4656,43.5726,-1.1473,0.1912,0.4312,-0.2209,misfire
7284.5000,-11.8674,26.3381,59.6338,-1.0929,1.9620,0.1303,-0.0774,misfire
7285.0000,40.4396,33.5181,56.6758,-1.2678,1.0016,0.3987,-0.0947,misfire
7285.5000,-59.9989,28.9224,46.8936,-1.1792,0.2369,-0.0055,0.0646,misfire
7286.0000,-33.7681,27.9926,49.5947,-1.2454,-1.4767,0.6672,-0.0583,misfire
7286.5000,-62.8235,29.6118,59.0863,-1.3000,-1.2176,0.2554,-0.0271,misfire
7287.0000,47.6233,28.7111,51.6462,-1.1738,-2.5370,-0.1845,0.0003,misfire
7287.5000,41.1426,15.5209,45.0231,-1.2531,-0.3002,-0.3431,0.3532,misfire
7288.0000,12.1926,35.0051,40.5980,-1.2085,0.5506,0.2401,0.1896,misfire
7288.5000,-21.1636,24.3108,49.6838,-1.1438,0.1117,0.2797,0.0035,misfire
7289.0000,-98.9619,33.6908,56.1584,-1.2132,0.6789,0.3644,0.1941,misfire
7289.5000,34.6852,32.5776,54.8206,-1.2293,2.1764,-0.3848,0.0531,misfire
7290.0000,-20.8637,17.9468,39.6796,-1.2880,-0.9168,-0.3755,-0.0379,misfire
7290.5000,35.9558,14.3310,56.1409,-1.2881,-0.9229,-0.3892,0.1169,misfire
7291.0000,27.1432,31.8763,45.7154,-1.2473,0.1555,-0.1252,-0.0763,misfire
7291.5000,15.6943,29.8651,43.9484,-1.2596,-1.5339,0.3366,-0.1818,misfire
7292.0000,-25.6008,20.9403,68.9129,-1.2069,-0.0311,0.1600,-0.1805,misfire
7292.5000,72.8202,36.3027,36.7809,-1.2956,-0.4288,-0.3547,0.1584,misfire
7293.0000,39.8855,24.8406,44.5610,-1.2801,-1.2466,-0.2991,0.0210,misfire
7293.5000,1.0771,23.8078,49.2818,-1.2491,-1.2728,0.2585,-0.1024,misfire
7294.0000,-5.2500,25.3339,44.4140,-1.2370,-0.5001,0.5019,0.0516,misfire
