timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,composite_score,composite_ewma,health_index,health_status,severity_level,rul_est,rul_lower,rul_upper,rul_status,health_slope,res_cht_ewma,res_egt_ewma,res_vib_std_w,fault_label
8451.0000,-140.5405,36.8642,80.1753,-1.7282,0.7269,2.4089,0.4451,1.6888,1.6944,42.9822,degraded,WARNING,,,,not_estimable,8.2350,37.4443,67.3578,0.0686,misfire
8451.5000,-204.1598,43.3425,56.0972,-1.7872,1.9026,2.2288,0.3359,1.6938,1.6943,42.8733,degraded,WARNING,,,,not_estimable,4.5973,38.1816,65.9503,0.0922,misfire
8452.0000,-133.6353,39.4367,75.2834,-1.7003,0.8031,2.2240,0.6576,1.7633,1.7029,41.4097,degraded,WARNING,4.8916,1.0495,330.0000,estimable,3.1998,38.3385,67.1169,0.0993,misfire
8452.5000,-210.9474,38.2657,54.6800,-1.7922,0.0855,2.0173,0.5287,1.6906,1.7014,42.9435,degraded,WARNING,3.4354,1.0315,330.0000,estimable,-4.3768,38.3294,65.5623,0.0955,misfire
8453.0000,-183.4121,43.0230,61.7406,-1.7341,-0.4479,2.5516,0.6049,1.7710,1.7101,41.2502,degraded,WARNING,2.4662,0.8720,330.0000,estimable,-6.6786,38.9161,65.0846,0.0954,misfire
8453.5000,-189.3819,37.4894,65.6855,-1.6461,-0.6531,2.2211,0.2704,1.5737,1.6930,45.5282,degraded,WARNING,9.4426,1.2788,330.0000,estimable,-8.6166,38.7378,65.1597,0.1279,misfire
8454.0000,-147.1488,48.9094,74.1748,-1.7876,1.2273,1.9354,0.5055,1.8484,1.7125,39.6841,critical,CRITICAL_RTB,2.4515,0.7450,330.0000,estimable,-2.7035,40.0092,66.2866,0.1240,misfire
8454.5000,-85.3154,35.9392,67.0031,-1.7333,-0.6276,1.9711,0.5275,1.6316,1.7024,44.2288,degraded,WARNING,4.5075,0.9982,330.0000,estimable,-8.0292,39.5005,66.3761,0.1219,misfire
8455.0000,-118.9211,35.2651,69.5860,-1.6588,-2.0817,2.0589,0.5868,1.6401,1.6946,44.0403,degraded,WARNING,5.9250,1.0366,330.0000,estimable,-5.3753,38.9710,66.7774,0.1240,misfire
8455.5000,-190.3521,33.2043,74.9038,-1.7101,3.0084,2.0154,0.6425,1.7149,1.6971,42.4240,degraded,WARNING,6.4381,0.9928,330.0000,estimable,-4.0574,38.2502,67.7932,0.1277,misfire
8456.0000,-102.5072,42.6958,58.2850,-1.7238,0.2971,1.5895,0.5268,1.6760,1.6945,43.2585,degraded,WARNING,17.5663,1.1388,330.0000,estimable,-3.4830,38.8059,66.6047,0.1257,misfire
8456.5000,-153.2729,36.9463,65.3112,-1.8579,-0.3727,1.9397,0.3363,1.6495,1.6889,43.8351,degraded,WARNING,,,,not_estimable,-1.3240,38.5734,66.4430,0.1256,misfire
8457.0000,-139.3399,25.9225,65.3308,-1.8081,-0.6637,2.2411,0.4706,1.5600,1.6727,45.8405,degraded,WARNING,,,,not_estimable,1.4259,36.9921,66.3040,0.1162,misfire
8457.5000,-163.0677,26.8685,72.6081,-1.7168,0.5543,1.8661,0.5312,1.5855,1.6618,45.2592,degraded,WARNING,,,,not_estimable,12.3387,35.7266,67.0920,0.1163,misfire
8458.0000,-104.3339,26.4310,61.3796,-1.7759,-1.1478,2.1363,0.6170,1.5832,1.6520,45.3112,degraded,WARNING,,,,not_estimable,14.3460,34.5647,66.3779,0.1176,misfire
8458.5000,-111.5334,29.0815,55.5996,-1.7853,-0.6181,1.7691,0.5650,1.5631,1.6409,45.7703,degraded,WARNING,,,,not_estimable,14.5513,33.8793,65.0306,0.0859,misfire
8459.0000,-82.6961,38.4889,61.0350,-1.7020,0.4347,1.4622,0.4238,1.5807,1.6334,45.3684,degraded,WARNING,,,,not_estimable,21.6805,34.4555,64.5312,0.0922,misfire
8459.5000,-105.2530,32.8093,69.8068,-1.7280,-0.8742,2.0126,0.6518,1.6679,1.6377,43.4330,degraded,WARNING,,,,not_estimable,25.0310,34.2497,65.1906,0.1009,misfire
8460.0000,-172.8431,35.4855,71.2018,-1.8024,-1.1697,2.1641,0.4280,1.6704,1.6418,43.3795,degraded,WARNING,,,,not_estimable,15.7906,34.4042,65.9420,0.1043,misfire
8460.5000,-70.4511,37.4778,71.5695,-1.7234,-0.5241,1.9471,0.8054,1.7907,1.6604,40.8467,degraded,WARNING,,,,not_estimable,12.9987,34.7884,66.6455,0.1341,misfire
8461.0000,-106.0818,25.6541,54.9502,-1.8098,-0.2786,1.8049,0.5719,1.5436,1.6458,46.2169,degraded,WARNING,,,,not_estimable,11.2762,33.6466,65.1836,0.1346,misfire
8461.5000,-87.2545,34.2202,74.6497,-1.8415,-0.2397,2.2958,0.4827,1.6786,1.6499,43.2016,degraded,WARNING,,,,not_estimable,15.0128,33.7183,66.3668,0.1167,misfire
8462.0000,-127.8888,45.8217,71.8084,-1.7465,-0.2675,2.0949,0.5146,1.7823,1.6664,41.0184,degraded,WARNING,,,,not_estimable,12.7902,35.2312,67.0470,0.1140,misfire
8462.5000,-91.1302,40.6724,74.5681,-1.8246,0.2834,2.2983,0.5037,1.7500,1.6769,41.6862,degraded,WARNING,31.7311,1.0847,330.0000,estimable,3.9927,35.9114,67.9872,0.1150,misfire
8463.0000,-141.3226,37.1730,66.3751,-1.8257,-0.6928,2.6756,0.4611,1.6866,1.6781,43.0278,degraded,WARNING,3.8120,0.9449,330.0000,estimable,-0.6834,36.0691,67.7856,0.1165,misfire
8463.5000,-170.2415,38.4532,81.5579,-1.8142,0.2990,2.2461,0.6390,1.8277,1.6968,40.0977,degraded,WARNING,2.3270,0.7223,330.0000,estimable,-6.0409,36.3671,69.5072,0.1205,misfire
8464.0000,-69.9520,35.4428,53.5526,-1.7553,-0.5790,2.2496,0.6731,1.6554,1.6916,43.7048,degraded,WARNING,1.5655,0.7633,330.0000,estimable,-8.6366,36.2516,67.5129,0.1176,misfire
8464.5000,-148.1136,30.5612,54.7702,-1.7245,-0.1178,1.8933,0.5528,1.5577,1.6749,45.8935,degraded,WARNING,2.5869,0.9376,330.0000,estimable,-15.1419,35.5403,65.9200,0.1144,misfire
8465.0000,-139.8912,43.2123,60.8071,-1.7788,-0.6339,2.1018,0.5636,1.7457,1.6837,41.7751,degraded,WARNING,1.7289,0.7190,330.0000,estimable,-10.0095,36.4993,65.2809,0.1042,misfire
8465.5000,-149.9224,27.3837,61.2729,-1.8246,-1.8090,1.7389,0.4376,1.5495,1.6670,46.0816,degraded,WARNING,2.4955,0.8960,330.0000,estimable,-12.5948,35.3598,64.7799,0.0754,misfire
8466.0000,-125.3296,27.0457,66.7112,-1.8210,0.3052,1.8130,0.6562,1.6482,1.6646,43.8634,degraded,WARNING,2.1327,0.8033,330.0000,estimable,-10.4513,34.3206,65.0213,0.0837,misfire
8466.5000,-180.5620,36.2490,66.3889,-1.8426,1.0691,2.1986,0.5165,1.7114,1.6705,42.4983,degraded,WARNING,1.6936,0.7101,330.0000,estimable,-11.1893,34.5616,65.1923,0.0814,misfire
8467.0000,-124.7713,35.8970,72.1361,-1.7293,0.2578,2.0215,0.6720,1.7244,1.6772,42.2232,degraded,WARNING,1.8818,0.7401,330.0000,estimable,-13.2841,34.7285,66.0602,0.0883,misfire
8467.5000,-191.3913,40.9331,65.1888,-1.8106,-1.2328,1.9366,0.6071,1.7828,1.6904,41.0080,degraded,WARNING,1.6327,0.6718,330.0000,estimable,-11.8095,35.5041,65.9513,0.0860,misfire
8468.0000,-200.9811,28.3603,61.4343,-1.7544,-1.3254,2.1509,0.5439,1.5996,1.6791,44.9422,degraded,WARNING,3.9502,0.9838,330.0000,estimable,-12.8669,34.6111,65.3867,0.0770,misfire
8468.5000,-107.7537,38.7328,64.1919,-1.8563,0.8497,1.9484,0.4470,1.6812,1.6793,43.1447,degraded,WARNING,12.1413,1.1417,330.0000,estimable,-6.3141,35.1263,65.2373,0.0858,misfire
8469.0000,-152.9543,36.9575,66.1979,-1.7027,0.4175,2.0385,0.7238,1.7389,1.6868,41.9184,degraded,WARNING,,,,not_estimable,-1.9063,35.3552,65.3574,0.0939,misfire
8469.5000,-110.9071,35.8240,59.1548,-1.7671,0.1583,2.2030,0.6236,1.6676,1.6844,43.4386,degraded,WARNING,,,,not_estimable,0.1115,35.4138,64.5821,0.0950,misfire
8470.0000,-150.3578,31.6477,70.1687,-1.8451,0.8541,1.9761,0.5339,1.6706,1.6827,43.3746,degraded,WARNING,,,,not_estimable,1.6908,34.9431,65.2804,0.0960,misfire
8470.5000,-44.4888,35.0642,62.0372,-1.7972,0.6732,1.8343,0.7015,1.7003,1.6849,42.7360,degraded,WARNING,15.4916,1.2252,330.0000,estimable,3.0580,34.9582,64.8750,0.0897,misfire
8471.0000,-34.2920,34.7674,72.5030,-1.7580,0.1276,2.4933,0.5671,1.6677,1.6827,43.4376,degraded,WARNING,,,,not_estimable,-1.4676,34.9344,65.8285,0.0882,misfire
8471.5000,-125.7159,46.6420,72.4030,-1.8117,1.3966,2.7009,0.5279,1.8344,1.7017,39.9645,critical,CRITICAL_RTB,,,,not_estimable,5.0436,36.3978,66.6503,0.0871,misfire
8472.0000,-193.1161,37.9303,73.8072,-1.7495,1.7189,2.1199,0.3893,1.6836,1.6994,43.0936,degraded,WARNING,9.4145,1.2333,330.0000,estimable,0.3894,36.5894,67.5449,0.1036,misfire
8472.5000,-151.0952,26.9613,62.6871,-1.7040,1.2835,2.0707,0.4200,1.4960,1.6740,47.3323,degraded,WARNING,,,,not_estimable,-2.4530,35.3859,66.9377,0.1120,misfire
8473.0000,-168.6757,43.2824,64.3010,-1.7224,0.7670,2.1323,0.6605,1.7891,1.6884,40.8790,degraded,WARNING,15.3144,1.0000,330.0000,estimable,2.8615,36.3729,66.6081,0.1175,misfire
8473.5000,-146.4523,40.4044,63.3779,-1.7696,0.1165,1.9143,0.4870,1.6875,1.6883,43.0097,degraded,WARNING,3.2410,0.9211,330.0000,estimable,-1.3634,36.8769,66.2043,0.1139,misfire
8474.0000,-147.9861,35.9970,51.8890,-1.6972,0.0486,2.4714,0.4622,1.5687,1.6733,45.6420,degraded,WARNING,12.7283,1.2215,330.0000,estimable,-7.0996,36.7669,64.4149,0.1024,misfire
8474.5000,-193.9066,36.1723,68.4588,-1.7591,0.7495,2.4079,0.6700,1.7584,1.6839,41.5122,degraded,WARNING,101.6261,1.1570,330.0000,estimable,-2.0146,36.6926,64.9204,0.1077,misfire
8475.0000,-128.2859,32.2302,63.2300,-1.7754,-0.5604,1.9852,0.5393,1.6137,1.6752,44.6253,degraded,WARNING,290.5028,1.3315,330.0000,estimable,-0.2117,36.1348,64.7091,0.1076,misfire
8475.5000,-154.1393,37.3092,63.9769,-1.7743,-0.0595,2.0270,0.5110,1.6692,1.6744,43.4053,degraded,WARNING,,,,not_estimable,-0.0848,36.2816,64.6176,0.0921,misfire
8476.0000,-125.4640,39.5439,74.6713,-1.7652,-0.6009,2.2415,0.3981,1.6878,1.6761,43.0026,degraded,WARNING,,,,not_estimable,5.5962,36.6894,65.8743,0.0985,misfire
8476.5000,-159.7673,32.7430,55.6084,-1.7480,-0.0712,2.4809,0.4719,1.5756,1.6635,45.4840,degraded,WARNING,,,,not_estimable,6.8669,36.1961,64.5911,0.0987,misfire
8477.0000,-179.2188,35.1012,50.8150,-1.8148,-0.8207,2.2601,0.5998,1.6709,1.6645,43.3668,degraded,WARNING,,,,not_estimable,9.9602,36.0592,62.8690,0.0946,misfire
8477.5000,-162.2128,40.0751,52.5713,-1.7136,-0.2158,2.2999,0.5116,1.6470,1.6623,43.8885,degraded,WARNING,,,,not_estimable,8.3641,36.5612,61.5818,0.0879,misfire
8478.0000,-150.0846,38.5861,58.6618,-1.7056,-0.3925,2.2573,0.5001,1.6351,1.6589,44.1513,degraded,WARNING,,,,not_estimable,5.1534,36.8143,61.2168,0.0754,misfire
8478.5000,-171.4056,33.7812,80.0617,-1.6471,1.0720,2.1937,0.7392,1.7583,1.6713,41.5138,degraded,WARNING,,,,not_estimable,9.3278,36.4352,63.5724,0.1023,misfire
8479.0000,-34.6998,37.9052,76.7158,-1.8567,1.1621,2.2476,0.5499,1.7482,1.6809,41.7241,degraded,WARNING,,,,not_estimable,5.7177,36.6189,65.2154,0.0986,misfire
8479.5000,-130.4568,28.6374,76.9089,-1.7694,0.5749,2.3724,0.6209,1.6750,1.6802,43.2784,degraded,WARNING,,,,not_estimable,0.4388,35.6212,66.6770,0.0929,misfire
8480.0000,-159.4398,37.9427,60.4337,-1.8114,-1.4766,2.2332,0.4283,1.6568,1.6773,43.6757,degraded,WARNING,,,,not_estimable,0.7397,35.9114,65.8966,0.1000,misfire
8480.5000,-74.6953,27.8180,59.1808,-1.7391,0.5993,2.0747,0.5760,1.5433,1.6605,46.2254,degraded,WARNING,,,,not_estimable,1.6295,34.8997,65.0572,0.1005,misfire
8481.0000,-107.9429,41.5109,71.3370,-1.7106,0.8768,2.8456,0.5151,1.7204,1.6680,42.3068,degraded,WARNING,,,,not_estimable,5.6259,35.7261,65.8421,0.0882,misfire
8481.5000,-165.3798,28.8916,80.4552,-1.7699,-0.3263,1.6635,0.5058,1.6484,1.6656,43.8579,degraded,WARNING,11.1761,1.2690,330.0000,estimable,3.6042,34.8718,67.6688,0.0854,misfire
8482.0000,-114.4114,41.9506,70.8516,-1.7873,0.7677,2.4053,0.7718,1.8597,1.6898,39.4610,critical,CRITICAL_RTB,1.9108,0.6802,330.0000,estimable,-2.1347,35.7567,68.0666,0.1095,misfire
8482.5000,-157.0168,43.0595,61.1332,-1.7962,0.9380,1.9955,0.5606,1.7556,1.6981,41.5688,degraded,WARNING,3.6339,0.9463,330.0000,estimable,-10.1850,36.6695,67.1999,0.1076,misfire
8483.0000,-106.2685,36.6249,61.0934,-1.7818,-1.6159,1.6475,0.5941,1.6668,1.6941,43.4568,degraded,WARNING,2.4342,0.9311,330.0000,estimable,-5.9354,36.6639,66.4366,0.1042,misfire
8483.5000,-134.0659,32.4004,67.9339,-1.7536,0.9620,1.5300,0.6193,1.6547,1.6892,43.7212,degraded,WARNING,2.5474,0.9512,330.0000,estimable,-9.6362,36.1310,66.6238,0.0906,misfire
8484.0000,-110.6842,38.5661,82.1390,-1.7541,-0.2128,2.0858,0.5447,1.7465,1.6964,41.7593,degraded,WARNING,2.9044,0.9591,330.0000,estimable,-9.3120,36.4354,68.5632,0.0908,misfire
8484.5000,-195.1141,41.2643,71.0308,-1.6979,-1.3696,2.7572,0.5268,1.7480,1.7028,41.7287,degraded,WARNING,1.6911,0.8043,330.0000,estimable,-7.4918,37.0390,68.8716,0.0902,misfire
8485.0000,-178.7683,39.9693,70.0483,-1.7809,0.1598,2.6942,0.6396,1.7976,1.7147,40.7056,degraded,WARNING,1.4685,0.7269,330.0000,estimable,-12.8485,37.4053,69.0187,0.0789,misfire
8485.5000,-158.5220,31.4849,70.8987,-1.7273,-0.3855,1.9777,0.4166,1.5829,1.6982,45.3192,degraded,WARNING,2.7989,1.0009,330.0000,estimable,-14.0996,36.6652,69.2537,0.0954,misfire
8486.0000,-93.1137,33.0671,70.2696,-1.8174,0.8531,1.9664,0.7344,1.7457,1.7041,41.7760,degraded,WARNING,1.9487,0.7966,330.0000,estimable,-9.0460,36.2155,69.3807,0.1061,misfire
8486.5000,-153.2285,46.8935,70.4800,-1.8364,0.6138,2.0292,0.5937,1.8628,1.7240,39.3996,critical,CRITICAL_RTB,1.5577,0.6669,330.0000,estimable,-11.1748,37.5502,69.5181,0.1018,misfire
8487.0000,-178.4176,31.8343,77.2856,-1.7229,0.5448,2.2108,0.7338,1.7573,1.7281,41.5334,degraded,WARNING,1.6577,0.7272,330.0000,estimable,-12.4544,36.8357,70.4891,0.0951,misfire
8487.5000,-151.0247,22.1626,63.3931,-1.7526,-0.7799,2.7291,0.6257,1.5800,1.7096,45.3851,degraded,WARNING,4.5309,1.0530,330.0000,estimable,-12.9895,35.0016,69.6021,0.0946,misfire
8488.0000,-101.8802,26.8278,51.5905,-1.7995,-0.3902,2.4364,0.3894,1.4766,1.6805,47.7923,degraded,WARNING,,,,not_estimable,-5.6026,33.9799,67.3506,0.1164,misfire
8488.5000,-214.1903,36.4937,62.3796,-1.8193,-0.3054,2.3475,0.4826,1.6975,1.6826,42.7942,degraded,WARNING,,,,not_estimable,6.1389,34.2941,66.7292,0.1196,misfire
8489.0000,-113.4263,29.7601,67.3949,-1.7972,0.6492,2.2296,0.5172,1.6054,1.6730,44.8111,degraded,WARNING,,,,not_estimable,3.6579,33.7273,66.8124,0.1205,misfire
8489.5000,-154.7502,36.5862,80.2444,-1.7627,1.3767,1.5795,0.4247,1.6870,1.6747,43.0201,degraded,WARNING,,,,not_estimable,4.8019,34.0847,68.4914,0.1282,misfire
8490.0000,-89.3777,39.9987,67.9494,-1.7659,0.5481,1.5752,0.5220,1.6886,1.6765,42.9867,degraded,WARNING,,,,not_estimable,5.2634,34.8240,68.4237,0.1251,misfire
8490.5000,-192.9687,43.2855,51.1352,-1.8463,-0.8295,1.9230,0.4607,1.7278,1.6829,42.1506,degraded,WARNING,,,,not_estimable,6.4670,35.8816,66.2626,0.1208,misfire
8491.0000,-199.0515,37.1760,62.8591,-1.8377,-0.4267,1.7902,0.5428,1.7198,1.6875,42.3207,degraded,WARNING,,,,not_estimable,11.1926,36.0434,65.8372,0.1017,misfire
8491.5000,-131.2949,35.2706,56.5149,-1.7675,0.4111,1.6572,0.4936,1.5972,1.6762,44.9953,degraded,WARNING,,,,not_estimable,9.5205,35.9468,64.6719,0.0995,misfire
8492.0000,-196.0759,44.3702,74.9001,-1.7453,1.1612,2.4454,0.5750,1.8306,1.6955,40.0389,degraded,WARNING,,,,not_estimable,15.3698,36.9998,65.9504,0.0697,misfire
8492.5000,-135.1024,38.0792,56.8885,-1.8141,-0.1070,2.0872,0.7287,1.7606,1.7037,41.4657,degraded,WARNING,32.4282,1.0154,330.0000,estimable,4.1863,37.1347,64.8177,0.0934,misfire
8493.0000,-204.2443,37.0566,80.1474,-1.8459,0.6756,1.9018,0.4903,1.7734,1.7124,41.2011,degraded,WARNING,8.9541,0.9182,330.0000,estimable,-0.6619,37.1249,66.7339,0.0834,misfire
8493.5000,-115.9740,40.8740,59.3772,-1.7734,-1.5563,1.7721,0.5777,1.7039,1.7113,42.6591,degraded,WARNING,34.0081,1.0643,330.0000,estimable,-2.3677,37.5936,65.8143,0.0836,misfire
8494.0000,-178.5015,36.1267,45.4845,-1.8855,-0.5461,2.3792,0.4732,1.6498,1.7036,43.8273,degraded,WARNING,48.8582,1.1271,330.0000,estimable,-0.6663,37.4102,63.2731,0.0856,misfire
8494.5000,-140.0879,28.9361,66.8984,-1.7949,0.7253,2.1414,0.6558,1.6638,1.6986,43.5232,degraded,WARNING,18.6444,1.0787,330.0000,estimable,-0.4877,36.3509,63.7262,0.0856,misfire
8495.0000,-75.9864,36.3166,52.9987,-1.7459,-2.3952,1.7155,0.4872,1.5713,1.6827,45.5814,degraded,WARNING,33.2385,1.1903,330.0000,estimable,-1.2617,36.3466,62.3853,0.0876,misfire
8495.5000,-96.0433,30.9037,58.6605,-1.7881,1.0891,2.0247,0.6649,1.6380,1.6771,44.0864,degraded,WARNING,,,,not_estimable,-0.7696,35.6663,61.9197,0.0887,misfire
8496.0000,-130.4986,33.9248,68.0365,-1.8544,0.3858,2.7244,0.3835,1.6436,1.6729,43.9647,degraded,WARNING,,,,not_estimable,5.0212,35.4486,62.6843,0.1064,misfire
8496.5000,-113.8117,31.3627,76.5086,-1.7009,0.0864,2.4706,0.4462,1.5964,1.6634,45.0149,degraded,WARNING,,,,not_estimable,4.1124,34.9379,64.4123,0.1103,misfire
8497.0000,-228.1867,34.6895,66.5951,-1.7762,-2.0383,2.1797,0.6548,1.7514,1.6744,41.6564,degraded,WARNING,3.2679,0.8801,330.0000,estimable,0.1066,34.9068,64.6852,0.1153,misfire
8497.5000,-182.1529,39.4268,59.3876,-1.7663,0.9463,2.2759,0.6921,1.7680,1.6861,41.3134,degraded,WARNING,3.1940,0.8641,330.0000,estimable,-6.6270,35.4718,64.0230,0.1096,misfire
8498.0000,-152.0623,30.0481,57.9031,-1.7330,1.9610,2.0304,0.6789,1.6307,1.6792,44.2476,degraded,WARNING,,,,not_estimable,-6.6729,34.7938,63.2580,0.1139,misfire
8498.5000,-123.5769,42.0015,59.2671,-1.7862,-0.2482,2.0836,0.6223,1.7476,1.6877,41.7368,degraded,WARNING,,,,not_estimable,3.6070,35.6948,62.7591,0.1150,misfire
8499.0000,-159.6910,37.9418,61.2605,-1.7911,-0.4881,1.8247,0.4903,1.6656,1.6849,43.4833,degraded,WARNING,,,,not_estimable,0.7522,35.9757,62.5718,0.1134,misfire
8499.5000,-201.6271,27.8824,74.1606,-1.7162,-0.2913,1.9610,0.4164,1.5799,1.6718,45.3877,degraded,WARNING,,,,not_estimable,4.9038,34.9640,64.0204,0.1202,misfire
8500.0000,-138.2295,36.3591,86.7589,-1.8187,0.7499,2.3140,0.5627,1.7884,1.6864,40.8926,degraded,WARNING,,,,not_estimable,9.1663,35.1384,66.8627,0.1179,misfire
8500.5000,-110.1067,48.0383,67.8234,-1.7323,1.0135,2.5964,0.4434,1.7711,1.6970,41.2496,degraded,WARNING,,,,not_estimable,5.2321,36.7509,66.9828,0.1170,misfire
8501.0000,-125.0403,36.8880,64.9340,-1.8347,0.5752,2.2735,0.5360,1.6960,1.6969,42.8260,degraded,WARNING,35.8186,1.3053,330.0000,estimable,0.7037,36.7680,66.7267,0.1037,misfire
8501.5000,-82.8319,36.2025,67.3106,-1.8149,-0.2594,2.4617,0.6161,1.7140,1.6990,42.4434,degraded,WARNING,,,,not_estimable,-0.6373,36.6973,66.7997,0.0977,misfire
8502.0000,-112.9726,29.2665,59.9774,-1.7641,1.0962,1.5535,0.5354,1.5555,1.6811,45.9438,degraded,WARNING,,,,not_estimable,2.3422,35.7685,65.9469,0.0936,misfire
8502.5000,-175.8984,30.4320,46.4186,-1.7075,-1.1407,2.3154,0.5491,1.5422,1.6637,46.2514,degraded,WARNING,,,,not_estimable,2.3919,35.1014,63.5059,0.0812,misfire
8503.0000,-169.5597,38.8191,75.7316,-1.7717,1.1811,2.2731,0.5221,1.7447,1.6738,41.7964,degraded,WARNING,9.9959,1.1513,330.0000,estimable,4.6067,35.5661,65.0341,0.0662,misfire
8503.5000,-173.7735,38.6587,65.9222,-1.8493,1.3190,1.9402,0.6113,1.7692,1.6858,41.2873,degraded,WARNING,2.9626,0.8798,330.0000,estimable,-2.1805,35.9527,65.1451,0.0646,misfire
8504.0000,-75.3764,33.5346,65.3777,-1.7440,-0.3926,2.1542,0.5189,1.6013,1.6752,44.9040,degraded,WARNING,7.0564,1.1774,330.0000,estimable,-7.1854,35.6504,65.1742,0.0633,misfire
8504.5000,-180.8306,35.4709,72.0644,-1.8195,1.7588,2.5743,0.7049,1.8020,1.6910,40.6167,degraded,WARNING,2.5793,0.7831,330.0000,estimable,-3.5293,35.6280,66.0355,0.0706,misfire
8505.0000,-133.9483,44.2861,71.9840,-1.7483,1.0016,2.3027,0.6305,1.8148,1.7065,40.3565,degraded,WARNING,2.4008,0.7550,330.0000,estimable,-7.9933,36.7103,66.7790,0.0740,misfire
8505.5000,-122.0949,39.7686,74.2412,-1.7658,0.0031,2.0776,0.7201,1.8113,1.7196,40.4288,degraded,WARNING,1.9038,0.6907,330.0000,estimable,-8.4791,37.0926,67.7118,0.0745,misfire
8506.0000,-92.3854,40.1023,67.3861,-1.8555,-0.3409,2.7276,0.5825,1.7667,1.7255,41.3401,degraded,WARNING,1.9416,0.7148,330.0000,estimable,-10.7308,37.4688,67.6711,0.0718,misfire
8506.5000,-78.3788,33.5631,64.1532,-1.7627,0.7816,2.1850,0.7309,1.7042,1.7228,42.6525,degraded,WARNING,3.4650,0.9030,330.0000,estimable,-10.9909,36.9806,67.2313,0.0831,misfire
8507.0000,-94.7666,40.0066,67.1115,-1.8426,-0.6384,2.6334,0.5811,1.7576,1.7272,41.5290,degraded,WARNING,2.1643,0.7647,330.0000,estimable,-6.5376,37.3588,67.2164,0.0797,misfire
8507.5000,-132.2649,38.0447,59.0055,-1.7135,1.4500,2.0630,0.6200,1.6732,1.7204,43.3181,degraded,WARNING,2.1359,0.8088,330.0000,estimable,-9.9475,37.4446,66.1900,0.0763,misfire
8508.0000,-163.8516,31.0976,63.6607,-1.8600,-0.5611,2.1914,0.4060,1.6113,1.7068,44.6803,degraded,WARNING,5.6685,1.0655,330.0000,estimable,-10.9172,36.6512,65.8738,0.0988,misfire
8508.5000,-162.1638,29.2002,72.2428,-1.7895,2.4642,2.6261,0.6168,1.6847,1.7040,43.0702,degraded,WARNING,4.2831,0.9604,330.0000,estimable,-4.3540,35.7198,66.6700,0.0988,misfire
8509.0000,-172.9921,42.4074,81.8212,-1.8291,0.2992,1.8883,0.6178,1.8651,1.7242,39.3545,critical,CRITICAL_RTB,1.9912,0.6603,330.0000,estimable,-5.3864,36.5558,68.5639,0.0933,misfire
8509.5000,-179.2008,41.3698,57.3494,-1.7115,-1.3249,2.8933,0.6102,1.7356,1.7256,41.9870,degraded,WARNING,4.2386,0.9150,330.0000,estimable,-9.7201,37.1575,67.1621,0.0885,misfire
8510.0000,-115.4016,30.7918,51.8527,-1.8597,1.3089,1.9587,0.6990,1.6683,1.7184,43.4239,degraded,WARNING,3.8432,0.9487,330.0000,estimable,-5.1873,36.3618,65.2484,0.0927,misfire
8510.5000,-95.7625,35.6069,51.0655,-1.6659,-0.3846,2.3859,0.6133,1.5922,1.7026,45.1090,degraded,WARNING,6.4482,1.0781,330.0000,estimable,-6.0949,36.2674,63.4755,0.0856,misfire
8511.0000,-165.6419,39.4579,59.3859,-1.8007,-1.8653,2.3464,0.6015,1.7352,1.7067,41.9951,degraded,WARNING,4.6397,0.9110,330.0000,estimable,-3.8940,36.6662,62.9643,0.0852,misfire
8511.5000,-70.7916,26.9775,66.7022,-1.8111,1.8938,1.8490,0.7093,1.6568,1.7005,43.6751,degraded,WARNING,7.2125,1.0341,330.0000,estimable,-4.7406,35.4552,63.4316,0.0820,misfire
8512.0000,-76.3684,39.1454,75.6152,-1.7445,2.7389,1.7281,0.4607,1.6785,1.6977,43.2028,degraded,WARNING,,,,not_estimable,-3.2825,35.9164,64.9545,0.0942,misfire
8512.5000,-106.5957,39.7692,75.1552,-1.7850,0.5300,1.8039,0.6343,1.7745,1.7073,41.1784,degraded,WARNING,,,,not_estimable,3.7762,36.3980,66.2296,0.0947,misfire
8513.0000,-193.1266,36.2447,78.6372,-1.8261,0.6492,2.1283,0.5876,1.7845,1.7170,40.9728,degraded,WARNING,,,,not_estimable,8.4419,36.3789,67.7805,0.0676,misfire
8513.5000,-134.2367,38.2617,81.5952,-1.8220,0.4676,2.3954,0.6538,1.8243,1.7304,40.1652,degraded,WARNING,109.9241,1.1789,330.0000,estimable,5.2294,36.6142,69.5074,0.0687,misfire
8514.0000,-78.6612,32.0319,69.1049,-1.8089,0.6237,2.1054,0.5500,1.6408,1.7192,44.0245,degraded,WARNING,,,,not_estimable,-0.1834,36.0414,69.4571,0.0721,misfire
8514.5000,-134.2717,44.1026,53.2783,-1.8189,-0.3023,2.0279,0.6544,1.7852,1.7275,40.9590,degraded,WARNING,,,,not_estimable,8.0747,37.0491,67.4347,0.0733,misfire
8515.0000,-161.2528,19.8573,70.5575,-1.7439,-0.0022,1.9996,0.5102,1.5284,1.7026,46.5697,degraded,WARNING,,,,not_estimable,3.1134,34.9001,67.8251,0.0739,misfire
8515.5000,-251.1177,28.4298,58.6926,-1.7804,-0.1889,2.1303,0.5577,1.6380,1.6945,44.0865,degraded,WARNING,,,,not_estimable,7.2157,34.0913,66.6835,0.0747,misfire
